4, 20000000, 2, 27.79, 32.38, 20.93
4, 20000000, 2, 35.41, 40.35, 27.37
4, 20000000, 2, 28.92, 33.99, 20.99
4, 40000000, 2, 62.86, 75.08, 45.07
4, 40000000, 2, 68.35, 81.23, 49.26
4, 40000000, 2, 56.08, 66.80, 40.32
4, 80000000, 2, 128.77, 151.32, 97.79
4, 80000000, 2, 40.35, 38.85, 24.27
